match_api_id,H_odd_min,H_odd_max,H_odd_mean,H_odd_std,D_odd_min,D_odd_max,D_odd_mean,D_odd_std,A_odd_min,A_odd_max,A_odd_mean,A_odd_std
493086,1.5,1.6,1.5166666666666666,1.5,3.4,3.8,3.5833333333333335,3.4,4.6,6.25,5.641666666666667,4.6
493087,2.9,3.9,3.3833333333333333,2.9,3.2,3.4,3.2416666666666667,3.2,1.85,2.1,1.9683333333333335,1.85
493088,9.0,12.0,10.5,9.0,5.5,6.25,5.791666666666667,5.5,1.15,1.2,1.1833333333333333,1.15
493089,4.5,5.5,5.016666666666667,4.5,3.3,3.6,3.4499999999999997,3.3,1.55,1.66,1.5933333333333335,1.55
493090,1.4,1.45,1.428333333333333,1.4,3.6,4.0,3.7999999999999994,3.6,6.0,7.5,6.5,6.0
493091,2.2,2.35,2.275,2.2,3.1,3.3,3.2083333333333335,3.1,2.5,2.9,2.7449999999999997,2.5
493092,1.3,1.4,1.36,1.3,3.75,4.5,4.055,3.75,7.0,8.5,7.583333333333333,7.0
493093,1.4,1.45,1.415,1.4,3.75,4.2,3.875,3.75,5.4,7.5,6.816666666666666,5.4
493094,1.5,1.57,1.5433333333333337,1.5,3.3,3.75,3.5583333333333336,3.3,5.0,5.55,5.341666666666666,5.0
493095,1.35,1.44,1.3983333333333332,1.35,3.6,4.0,3.875,3.6,6.0,8.0,6.966666666666666,6.0
493096,2.37,2.6,2.486666666666667,2.37,3.1,3.25,3.191666666666667,3.1,2.4,2.6,2.5,2.4
493097,1.44,1.55,1.4816666666666665,1.44,3.4,4.33,3.7383333333333333,3.4,4.8,7.0,6.008333333333333,4.8
493098,2.1,2.4,2.25,2.1,3.2,3.3,3.2416666666666667,3.2,2.5,3.2,2.8249999999999997,2.5
493099,2.2,2.38,2.2466666666666666,2.2,3.2,3.3,3.2416666666666667,3.2,2.75,3.0,2.8249999999999997,2.75
493100,3.4,4.0,3.6999999999999997,3.4,3.2,3.75,3.3750000000000004,3.2,1.8,1.91,1.8483333333333336,1.8
493101,1.57,1.73,1.6416666666666666,1.57,3.4,3.6,3.508333333333333,3.4,4.0,5.0,4.625,4.0
493102,1.9,2.0,1.9366666666666665,1.9,3.2,3.5,3.283333333333333,3.2,3.1,4.0,3.4583333333333335,3.1
493103,1.14,1.17,1.1466666666666665,1.14,5.5,7.5,6.283333333333334,5.5,11.0,19.0,13.5,11.0
493104,2.0,2.2,2.1166666666666667,2.0,3.2,3.5,3.275,3.2,2.75,3.5,3.0666666666666664,2.75
493105,2.3,2.62,2.4533333333333336,2.3,3.2,3.3,3.2416666666666667,3.2,2.4,2.62,2.523333333333334,2.4
493106,6.0,8.0,6.666666666666667,6.0,3.5,4.0,3.841666666666667,3.5,1.4,1.5,1.4316666666666666,1.4
493107,4.0,4.55,4.38,4.0,3.4,3.8,3.566666666666667,3.4,1.6,1.73,1.6533333333333333,1.6
493108,1.25,1.33,1.3,1.25,4.33,4.7,4.493333333333333,4.33,7.0,8.5,8.083333333333334,7.0
493109,1.5,1.57,1.53,1.5,3.6,3.85,3.691666666666667,3.6,5.0,5.75,5.308333333333334,5.0
493110,2.4,2.75,2.591666666666667,2.4,3.2,3.4,3.2583333333333333,3.2,2.25,2.5,2.375,2.25
493111,2.0,2.2,2.1,2.0,3.2,3.3,3.2416666666666667,3.2,2.75,3.8,3.125,2.75
493112,1.35,1.44,1.405,1.35,3.75,4.25,3.983333333333333,3.75,5.5,7.8,6.716666666666666,5.5
493113,1.73,2.0,1.925,1.73,3.4,3.6,3.516666666666667,3.4,2.9,3.75,3.2416666666666667,2.9
493114,2.75,3.75,3.1833333333333336,2.75,3.2,3.3,3.2416666666666667,3.2,1.91,2.2,2.0683333333333334,1.91
492500,1.2,1.25,1.2183333333333333,1.2,4.5,5.25,4.966666666666667,4.5,9.5,12.0,10.666666666666666,9.5
492501,1.17,1.22,1.1883333333333332,1.17,4.8,6.0,5.466666666666666,4.8,9.5,12.0,10.916666666666666,9.5
492502,4.6,5.75,5.175,4.6,3.4,3.75,3.4916666666666667,3.4,1.5,1.6,1.57,1.5
492503,2.65,3.1,2.813333333333333,2.65,3.1,3.3,3.1833333333333336,3.1,2.1,2.38,2.255,2.1
492504,2.25,2.6,2.3583333333333334,2.25,3.1,3.25,3.1916666666666664,3.1,2.5,2.8,2.641666666666667,2.5
492506,2.1,2.2,2.1833333333333336,2.1,3.1,3.2,3.158333333333333,3.1,2.8,3.0,2.9333333333333336,2.8
492508,1.5,1.6,1.55,1.5,3.4,3.6,3.483333333333333,3.4,4.6,6.0,5.3999999999999995,4.6
492509,2.5,2.88,2.6633333333333336,2.5,3.1,3.25,3.1666666666666665,3.1,2.25,2.4,2.3416666666666663,2.25
492511,1.5,1.65,1.571666666666667,1.5,3.3,3.5,3.4499999999999997,3.3,4.4,6.5,5.375,4.4
492517,1.28,1.4,1.3233333333333333,1.28,4.0,4.5,4.23,4.0,8.0,9.0,8.333333333333334,8.0
492518,2.5,2.55,2.5083333333333333,2.5,3.1,3.25,3.1916666666666664,3.1,2.5,2.62,2.52,2.5
492519,1.91,2.1,2.0016666666666665,1.91,3.1,3.25,3.1999999999999997,3.1,3.15,3.5,3.3000000000000003,3.15
492520,1.35,1.44,1.383333333333333,1.35,3.6,4.35,3.9883333333333333,3.6,6.0,8.1,7.016666666666667,6.0
492521,2.25,2.45,2.3800000000000003,2.25,3.1,3.25,3.1833333333333336,3.1,2.45,2.75,2.625,2.45
492522,2.2,2.38,2.271666666666667,2.2,3.2,3.25,3.216666666666667,3.2,2.6,2.9,2.7549999999999994,2.6
492523,2.0,2.25,2.125,2.0,3.1,3.25,3.1999999999999997,3.1,2.75,3.25,3.0333333333333337,2.75
492524,6.0,8.0,6.666666666666667,6.0,3.75,4.2,3.891666666666667,3.75,1.35,1.45,1.415,1.35
492525,2.2,2.4,2.305,2.2,3.2,3.25,3.216666666666667,3.2,2.6,3.0,2.716666666666667,2.6
492526,1.4,1.45,1.4216666666666666,1.4,3.75,4.2,3.866666666666667,3.75,6.0,7.5,6.666666666666667,6.0
492527,2.1,2.3,2.191666666666667,2.1,3.1,3.4,3.2083333333333335,3.1,2.8,3.4,2.975,2.8
492528,1.8,1.91,1.8516666666666668,1.8,3.2,3.5,3.2916666666666665,3.2,3.4,4.5,3.783333333333333,3.4
492529,1.55,1.67,1.6233333333333333,1.55,3.3,4.0,3.4666666666666663,3.3,4.4,6.0,4.933333333333334,4.4
492530,1.57,1.7,1.6433333333333333,1.57,3.2,3.75,3.4,3.2,4.2,5.5,4.916666666666667,4.2
492531,2.2,2.75,2.441666666666667,2.2,3.1,3.3,3.2083333333333335,3.1,2.45,2.8,2.6,2.45
492532,1.73,1.85,1.7850000000000001,1.73,3.2,3.6,3.3333333333333335,3.2,3.5,4.75,4.058333333333334,3.5
492534,2.3,2.5,2.3833333333333333,2.3,3.1,3.3,3.2083333333333335,3.1,2.5,3.0,2.6750000000000003,2.5
492535,2.25,2.4,2.3300000000000005,2.25,3.1,3.3,3.2083333333333335,3.1,2.5,3.1,2.7283333333333335,2.5
492536,1.33,1.44,1.3866666666666667,1.33,3.75,4.33,3.9716666666666662,3.75,6.5,8.0,7.208333333333333,6.5
492537,1.4,1.5,1.4433333333333334,1.4,3.65,4.33,3.905,3.65,5.0,7.0,6.25,5.0
492538,2.2,2.3,2.2583333333333333,2.2,3.1,3.3,3.216666666666667,3.1,2.6,3.1,2.8000000000000003,2.6
492539,2.9,3.3,3.0749999999999997,2.9,3.15,3.25,3.2083333333333335,3.15,2.0,2.2,2.1166666666666667,2.0
492540,1.6,1.7,1.6566666666666665,1.6,3.2,3.6,3.3499999999999996,3.2,4.2,5.15,4.696666666666666,4.2
492541,4.4,6.0,4.95,4.4,3.3,3.8,3.4583333333333326,3.3,1.57,1.68,1.62,1.57
492542,2.3,2.62,2.42,2.3,3.1,3.25,3.2083333333333335,3.1,2.5,2.7,2.595,2.5
492543,2.3,2.4,2.358333333333333,2.3,3.2,3.25,3.216666666666667,3.2,2.5,2.88,2.638333333333333,2.5
492544,1.85,2.0,1.8933333333333333,1.85,3.2,3.4,3.266666666666667,3.2,3.4,4.33,3.646666666666667,3.4
492545,1.65,1.75,1.6866666666666665,1.65,3.3,3.5,3.391666666666667,3.3,4.2,4.75,4.4383333333333335,4.2
492546,1.15,1.22,1.195,1.15,5.0,5.8,5.3,5.0,9.0,14.0,11.333333333333334,9.0
492547,4.0,4.75,4.333333333333333,4.0,3.3,3.5,3.358333333333333,3.3,1.68,1.75,1.7099999999999997,1.68
492548,1.85,1.95,1.9183333333333332,1.85,3.2,3.3,3.2416666666666667,3.2,3.4,3.75,3.5083333333333333,3.4
492549,3.25,4.0,3.6916666666666664,3.25,3.2,3.4,3.275,3.2,1.8,1.95,1.8683333333333332,1.8
492550,2.1,2.25,2.191666666666667,2.1,3.1,3.25,3.2083333333333335,3.1,2.75,3.0,2.875,2.75
492551,1.5,1.6,1.5400000000000003,1.5,3.4,3.6,3.516666666666667,3.4,4.6,6.0,5.516666666666667,4.6
492552,4.0,5.5,4.675,4.0,3.3,3.6,3.4416666666666664,3.3,1.55,1.7,1.6316666666666668,1.55
492553,1.85,2.0,1.9116666666666664,1.85,3.2,3.4,3.25,3.2,3.1,3.75,3.5583333333333336,3.1
492554,1.18,1.29,1.24,1.18,4.5,5.5,4.9750000000000005,4.5,9.0,12.0,10.0,9.0
492555,2.6,2.9,2.733333333333333,2.6,3.1,3.3,3.1916666666666664,3.1,2.2,2.4,2.32,2.2
492557,1.9,2.1,2.0083333333333333,1.9,3.2,3.3,3.233333333333333,3.2,3.1,3.5,3.2916666666666665,3.1
492558,1.4,1.5,1.4466666666666665,1.4,3.6,4.2,3.8249999999999997,3.6,5.4,7.5,6.375,5.4
492559,2.6,2.8,2.6916666666666664,2.6,3.1,3.3,3.1916666666666664,3.1,2.25,2.5,2.345,2.25
492561,2.4,2.75,2.5500000000000003,2.4,3.1,3.3,3.2083333333333335,3.1,2.4,2.6,2.466666666666667,2.4
492562,2.2,2.4,2.2916666666666665,2.2,3.1,3.3,3.216666666666667,3.1,2.65,2.9,2.758333333333333,2.65
492563,1.4,1.5,1.4649999999999999,1.4,3.6,4.2,3.7750000000000004,3.6,5.0,7.5,6.25,5.0
665318,1.17,1.22,1.1983333333333335,1.17,5.0,6.0,5.416666666666667,5.0,10.0,13.0,11.416666666666666,10.0
665320,2.4,2.8,2.5666666666666664,2.4,3.1,3.3,3.225,3.1,2.3,2.6,2.4166666666666665,2.3
665321,2.4,2.88,2.641666666666667,2.4,3.1,3.3,3.2416666666666667,3.1,2.25,2.5,2.341666666666667,2.25
665322,2.0,2.3,2.091666666666667,2.0,3.2,3.3,3.25,3.2,2.8,3.4,3.0716666666666668,2.8
665323,5.0,5.75,5.375,5.0,3.5,3.7,3.583333333333334,3.5,1.5,1.57,1.5416666666666667,1.5
665324,2.2,2.3,2.266666666666667,2.2,3.1,3.3,3.2249999999999996,3.1,2.7,2.8,2.75,2.7
665325,2.3,2.9,2.5666666666666664,2.3,3.1,3.3,3.233333333333333,3.1,2.25,2.6,2.4283333333333337,2.25
665411,2.3,2.6,2.441666666666667,2.3,3.1,3.25,3.1833333333333336,3.1,2.5,2.65,2.595,2.5
665412,1.44,1.5,1.4716666666666667,1.44,3.4,3.8,3.6916666666666664,3.4,5.4,7.0,6.283333333333334,5.4
665413,2.25,2.5,2.355,2.25,3.1,3.4,3.216666666666667,3.1,2.6,2.8,2.703333333333333,2.6
665414,1.75,1.9,1.8133333333333335,1.75,3.2,3.5,3.3249999999999997,3.2,3.4,4.33,4.005,3.4
665417,1.8,1.95,1.8849999999999998,1.8,3.2,3.3,3.2583333333333333,3.2,3.4,4.2,3.766666666666667,3.4
665420,2.75,3.2,2.941666666666667,2.75,3.1,3.4,3.2583333333333333,3.1,2.1,2.25,2.1999999999999997,2.1
665421,1.73,1.83,1.7733333333333334,1.73,3.2,3.5,3.3499999999999996,3.2,3.7,5.0,4.18,3.7
665425,1.6,1.75,1.6733333333333331,1.6,3.35,3.5,3.4250000000000003,3.35,4.0,5.0,4.5,4.0
665426,1.25,1.29,1.2683333333333333,1.25,4.5,5.0,4.791666666666667,4.5,8.5,10.5,9.183333333333334,8.5
665427,1.7,1.95,1.8316666666666668,1.7,3.2,3.4,3.283333333333333,3.2,3.4,4.33,3.871666666666666,3.4
665429,1.9,2.1,1.961666666666667,1.9,3.2,3.3,3.266666666666667,3.2,2.9,3.8,3.441666666666667,2.9
665430,2.0,2.2,2.0833333333333335,2.0,3.15,3.25,3.2083333333333335,3.15,2.75,3.4,3.183333333333333,2.75
665432,1.62,1.8,1.7033333333333331,1.62,3.2,3.45,3.3416666666666663,3.2,3.6,5.0,4.558333333333334,3.6
665435,4.4,5.5,5.1499999999999995,4.4,3.3,3.6,3.466666666666667,3.3,1.55,1.62,1.5983333333333334,1.55
665438,1.4,1.5,1.4466666666666663,1.4,3.75,4.0,3.9,3.75,6.0,7.0,6.333333333333333,6.0
665440,2.5,3.25,2.8716666666666666,2.5,3.2,3.4,3.266666666666666,3.2,2.1,2.3,2.216666666666667,2.1
665442,2.0,2.25,2.1583333333333337,2.0,3.15,3.4,3.241666666666666,3.15,2.75,3.2,3.0500000000000003,2.75
665443,1.7,1.9,1.8100000000000003,1.7,3.25,3.6,3.341666666666667,3.25,3.6,4.33,3.9633333333333334,3.6
665444,2.3,2.5,2.4,2.3,3.15,3.3,3.2249999999999996,3.15,2.4,2.9,2.645,2.4
665445,3.2,3.5,3.4,3.2,3.2,3.4,3.3083333333333336,3.2,1.8,2.1,1.9666666666666666,1.8
665446,4.8,7.0,6.125,4.8,3.5,4.33,3.8383333333333334,3.5,1.44,1.55,1.468333333333333,1.44
665535,1.22,1.25,1.2449999999999999,1.22,4.5,5.25,4.958333333333333,4.5,9.0,12.0,9.924999999999999,9.0
665536,1.2,1.29,1.2383333333333333,1.2,4.5,5.5,5.05,4.5,9.0,11.0,10.291666666666666,9.0
665537,1.66,1.8,1.74,1.66,3.2,3.6,3.4,3.2,3.7,4.75,4.246666666666666,3.7
665539,1.61,1.73,1.6766666666666665,1.61,3.3,3.5,3.433333333333333,3.3,4.0,5.0,4.471666666666667,4.0
665541,1.7,1.8,1.7283333333333333,1.7,3.3,3.6,3.4166666666666665,3.3,4.0,5.0,4.283333333333333,4.0
665543,2.25,2.5,2.4166666666666665,2.25,3.2,3.3,3.233333333333333,3.2,2.4,2.8,2.6200000000000006,2.4
665545,1.4,1.5,1.4466666666666665,1.4,3.6,4.33,3.846666666666667,3.6,5.0,8.0,6.541666666666667,5.0
665548,2.1,2.2,2.1666666666666665,2.1,3.1,3.3,3.2083333333333335,3.1,2.75,3.25,3.0416666666666665,2.75
665551,3.1,3.75,3.3416666666666663,3.1,3.2,3.4,3.266666666666666,3.2,1.91,2.1,2.0100000000000002,1.91
665553,2.5,3.0,2.783333333333333,2.5,3.2,3.4,3.2416666666666667,3.2,2.25,2.4,2.3216666666666668,2.25
665554,1.9,2.1,2.016666666666667,1.9,3.2,3.4,3.266666666666666,3.2,3.2,3.4,3.3249999999999993,3.2
665556,1.9,2.0,1.9749999999999999,1.9,3.2,3.4,3.266666666666667,3.2,3.1,3.75,3.441666666666667,3.1
665559,3.2,3.75,3.5083333333333333,3.2,3.1,3.6,3.3000000000000003,3.1,1.9,2.0,1.9366666666666665,1.9
665561,1.55,1.6,1.5683333333333334,1.55,3.5,3.75,3.5833333333333335,3.5,4.8,5.75,5.341666666666666,4.8
665568,1.5,1.57,1.53,1.5,3.5,4.2,3.6833333333333336,3.5,5.0,6.25,5.675,5.0
665570,1.14,1.2,1.1683333333333332,1.14,5.0,7.0,6.083333333333333,5.0,10.0,15.0,12.583333333333334,10.0
665571,2.4,2.5,2.4833333333333334,2.4,3.1,3.3,3.191666666666667,3.1,2.4,2.8,2.6,2.4
665574,1.7,1.8,1.738333333333333,1.7,3.3,3.6,3.4249999999999994,3.3,3.9,4.5,4.255,3.9
665575,2.45,3.0,2.8000000000000003,2.45,3.2,3.3,3.233333333333333,3.2,2.2,2.45,2.3000000000000003,2.2
665577,2.4,2.9,2.625,2.4,3.2,3.3,3.25,3.2,2.4,2.5,2.4166666666666665,2.4
665581,1.9,2.1,1.9766666666666666,1.9,3.2,3.3,3.275,3.2,3.3,3.6,3.4249999999999994,3.3
665585,1.25,1.33,1.2950000000000002,1.25,4.2,5.0,4.613333333333333,4.2,8.0,10.0,8.833333333333334,8.0
665586,1.25,1.25,1.25,1.25,4.5,5.75,5.033333333333333,4.5,8.5,11.0,9.75,8.5
665588,4.0,5.0,4.671666666666667,4.0,3.3,3.5,3.4166666666666665,3.3,1.57,1.75,1.6783333333333335,1.57
665590,1.57,1.62,1.5883333333333336,1.57,3.45,3.6,3.5250000000000004,3.45,4.4,5.75,5.241666666666667,4.4
665591,1.57,1.62,1.596666666666667,1.57,3.4,3.6,3.4916666666666667,3.4,4.4,5.75,5.241666666666667,4.4
665595,1.95,2.1,2.033333333333333,1.95,3.1,3.3,3.225,3.1,2.9,3.6,3.3250000000000006,2.9
665596,1.3,1.36,1.3266666666666667,1.3,4.0,4.75,4.375,4.0,7.0,9.5,8.208333333333334,7.0
665598,1.65,1.95,1.7866666666666664,1.65,3.2,3.4,3.275,3.2,3.75,4.5,4.121666666666667,3.75
665599,1.8,1.95,1.875,1.8,3.25,3.5,3.3250000000000006,3.25,3.4,4.2,3.7083333333333335,3.4
665601,2.1,2.3,2.1999999999999997,2.1,3.2,3.3,3.25,3.2,2.8,3.1,2.9333333333333336,2.8
665603,4.33,5.25,4.680000000000001,4.33,3.3,3.6,3.4416666666666664,3.3,1.6,1.7,1.6583333333333332,1.6
665604,4.0,4.8,4.396666666666667,4.0,3.3,3.6,3.4083333333333337,3.3,1.65,1.8,1.711666666666667,1.65
665606,2.3,2.6,2.42,2.3,3.1,3.3,3.216666666666667,3.1,2.5,2.75,2.625,2.5
665607,2.5,2.9,2.733333333333333,2.5,3.1,3.3,3.216666666666667,3.1,2.2,2.4,2.3283333333333336,2.2
665614,1.3,1.36,1.3350000000000002,1.3,4.0,4.75,4.316666666666666,4.0,7.5,9.0,8.25,7.5
665616,1.2,1.25,1.2233333333333334,1.2,4.5,5.6,5.183333333333334,4.5,9.0,13.0,11.166666666666666,9.0
665617,2.1,2.25,2.1833333333333336,2.1,3.1,3.3,3.1916666666666664,3.1,2.8,3.3,3.0333333333333337,2.8
665619,1.65,1.73,1.6849999999999998,1.65,3.3,3.6,3.4500000000000006,3.3,4.0,4.9,4.5249999999999995,4.0
665620,1.65,1.8,1.7300000000000002,1.65,3.2,3.6,3.4,3.2,3.9,4.9,4.381666666666667,3.9
665622,4.0,5.0,4.6883333333333335,4.0,3.3,3.85,3.5416666666666665,3.3,1.55,1.7,1.6516666666666666,1.55
665623,1.4,1.45,1.4366666666666665,1.4,3.6,4.33,3.8799999999999994,3.6,5.4,7.5,6.691666666666666,5.4
665626,1.66,1.75,1.71,1.66,3.3,3.6,3.4333333333333336,3.3,3.8,5.0,4.4383333333333335,3.8
665628,2.1,2.25,2.175,2.1,3.2,3.4,3.2499999999999996,3.2,2.8,3.25,2.9916666666666667,2.8
665630,3.2,3.5,3.408333333333333,3.2,3.2,3.3,3.2249999999999996,3.2,1.9,2.1,2.0,1.9
665632,2.15,3.85,3.3000000000000003,2.15,3.25,3.5,3.3333333333333335,3.25,1.8,2.05,1.9349999999999998,1.8
665633,1.91,2.1,2.0033333333333334,1.91,3.2,3.4,3.2583333333333333,3.2,2.9,3.75,3.4250000000000003,2.9
665634,2.2,2.4,2.2916666666666665,2.2,3.1,3.3,3.216666666666667,3.1,2.6,3.0,2.83,2.6
665635,2.3,2.5,2.4466666666666668,2.3,3.0,3.25,3.1666666666666665,3.0,2.5,2.88,2.6466666666666665,2.5
665326,1.44,1.5,1.4816666666666667,1.44,3.5,3.8,3.641666666666667,3.5,5.4,7.0,6.216666666666666,5.4
665327,1.22,1.3,1.26,1.22,4.5,5.0,4.916666666666667,4.5,8.0,10.0,9.333333333333334,8.0
665328,2.1,2.3,2.15,2.1,3.2,3.3,3.233333333333333,3.2,2.5,3.5,3.025,2.5
665329,2.1,2.3,2.208333333333333,2.1,3.15,3.4,3.2583333333333333,3.15,2.5,3.25,2.8833333333333333,2.5
665330,1.44,1.45,1.4433333333333331,1.44,3.75,3.8,3.766666666666667,3.75,5.4,7.5,6.366666666666667,5.4
665332,1.6,1.75,1.71,1.6,3.2,3.5,3.391666666666666,3.2,4.0,4.75,4.385000000000001,4.0
665333,3.2,3.75,3.475,3.2,3.2,3.3,3.2416666666666667,3.2,1.85,2.0,1.9433333333333334,1.85
665639,1.36,1.5,1.4400000000000002,1.36,3.75,4.2,3.9,3.75,5.2,7.5,6.583333333333333,5.2
665641,1.36,1.5,1.4116666666666668,1.36,3.8,4.2,3.966666666666667,3.8,5.4,8.0,7.066666666666666,5.4
665642,1.9,2.1,2.033333333333333,1.9,3.2,3.3,3.2583333333333333,3.2,3.0,3.5,3.308333333333333,3.0
665643,1.75,1.91,1.8183333333333334,1.75,3.3,3.5,3.3749999999999996,3.3,3.4,4.5,3.9250000000000003,3.4
665645,1.72,1.85,1.7750000000000001,1.72,3.3,3.5,3.3666666666666667,3.3,3.6,4.75,4.125,3.6
665647,2.5,3.1,2.8249999999999997,2.5,3.2,3.3,3.2583333333333333,3.2,2.25,2.3,2.275,2.25
665651,1.73,1.83,1.7733333333333334,1.73,3.2,3.5,3.3666666666666667,3.2,3.7,4.5,4.075,3.7
665653,1.35,1.4,1.3766666666666667,1.35,3.75,4.5,4.146666666666667,3.75,7.0,8.0,7.458333333333333,7.0
665654,1.8,1.91,1.8449999999999998,1.8,3.2,3.6,3.375,3.2,3.4,4.2,3.8083333333333336,3.4
665655,3.4,3.6,3.4749999999999996,3.4,3.2,3.4,3.2499999999999996,3.2,1.9,2.1,1.97,1.9
665657,2.85,3.2,2.9716666666666662,2.85,3.0,3.25,3.158333333333333,3.0,2.0,2.4,2.23,2.0
665659,3.0,3.75,3.4000000000000004,3.0,3.2,3.4,3.275,3.2,1.9,2.1,2.0,1.9
665661,2.1,2.5,2.308333333333333,2.1,3.2,3.3,3.25,3.2,2.5,3.0,2.7716666666666665,2.5
665662,4.33,5.1,4.68,4.33,3.3,3.75,3.5416666666666665,3.3,1.6,1.7,1.6516666666666666,1.6
665665,1.33,1.44,1.3733333333333333,1.33,3.9,4.5,4.221666666666667,3.9,6.0,8.0,7.333333333333333,6.0
665666,2.45,3.0,2.75,2.45,3.0,3.25,3.141666666666666,3.0,2.3,2.45,2.3833333333333333,2.3
665667,1.95,2.15,2.0749999999999997,1.95,3.1,3.3,3.2083333333333335,3.1,2.9,3.4,3.225,2.9
665668,2.4,2.8,2.591666666666667,2.4,3.1,3.3,3.2083333333333335,3.1,2.38,2.65,2.471666666666667,2.38
665669,1.4,1.5,1.4400000000000002,1.4,3.7,4.33,3.905,3.7,5.0,7.5,6.75,5.0
665671,2.4,2.8,2.658333333333333,2.4,3.15,3.25,3.2083333333333335,3.15,2.35,2.5,2.405,2.35
665672,1.65,1.7,1.68,1.65,3.3,3.6,3.4499999999999997,3.3,3.8,5.0,4.575,3.8
665674,2.8,3.3,3.046666666666667,2.8,3.0,3.3,3.1999999999999997,3.0,2.0,2.3,2.158333333333333,2.0
665675,1.73,1.85,1.776666666666667,1.73,3.3,3.6,3.383333333333333,3.3,3.85,4.33,4.046666666666666,3.85
665677,1.8,1.91,1.8416666666666668,1.8,3.2,3.4,3.2999999999999994,3.2,3.5,4.1,3.8083333333333336,3.5
665679,1.53,1.67,1.5916666666666666,1.53,3.4,3.75,3.5416666666666665,3.4,4.2,6.0,5.2,4.2
665680,2.3,2.6,2.455,2.3,3.0,3.25,3.15,3.0,2.5,2.75,2.6166666666666667,2.5
665681,2.62,3.3,2.9783333333333335,2.62,3.2,3.3,3.266666666666666,3.2,2.1,2.25,2.158333333333333,2.1
665682,2.88,3.5,3.1966666666666668,2.88,3.2,3.4,3.283333333333333,3.2,1.95,2.15,2.0583333333333336,1.95
665686,1.6,1.7,1.6349999999999998,1.6,3.3,3.6,3.508333333333334,3.3,4.0,5.3,4.841666666666667,4.0
665687,2.0,2.2,2.066666666666667,2.0,3.2,3.25,3.2166666666666663,3.2,3.1,3.5,3.2416666666666667,3.1
665688,2.0,2.4,2.1999999999999997,2.0,3.0,3.2,3.1666666666666665,3.0,2.8,3.2,3.0500000000000003,2.8
665689,1.61,1.7,1.6583333333333332,1.61,3.25,3.75,3.516666666666667,3.25,4.2,5.0,4.6499999999999995,4.2
665692,2.1,2.3,2.1999999999999997,2.1,3.2,3.4,3.258333333333333,3.2,2.5,3.1,2.9499999999999997,2.5
665694,3.75,4.33,4.010000000000001,3.75,3.2,3.4,3.3499999999999996,3.2,1.73,1.91,1.7983333333333336,1.73
665695,3.6,4.5,4.196666666666666,3.6,3.3,3.5,3.408333333333333,3.3,1.7,1.8,1.76,1.7
665698,1.2,1.22,1.21,1.2,5.0,5.75,5.391666666666667,5.0,10.0,13.0,11.166666666666666,10.0
665699,2.38,2.55,2.463333333333333,2.38,3.1,3.4,3.1999999999999997,3.1,2.45,2.8,2.6200000000000006,2.45
665700,2.6,2.9,2.775,2.6,3.1,3.4,3.2249999999999996,3.1,2.2,2.4,2.3183333333333334,2.2
665702,1.6,1.7,1.6416666666666666,1.6,3.35,3.75,3.483333333333333,3.35,4.5,5.5,4.866666666666666,4.5
665704,2.2,2.4,2.25,2.2,3.0,3.3,3.1916666666666664,3.0,2.5,3.2,2.9166666666666665,2.5
665706,1.73,2.0,1.8983333333333332,1.73,3.1,3.4,3.266666666666666,3.1,3.4,4.0,3.716666666666667,3.4
665710,2.3,2.4,2.33,2.3,3.1,3.4,3.2083333333333335,3.1,2.6,3.0,2.7716666666666665,2.6
665712,1.4,1.5,1.4400000000000002,1.4,3.6,4.33,3.8800000000000003,3.6,5.2,7.5,6.691666666666666,5.2
665717,5.0,6.5,6.0,5.0,3.6,4.1,3.858333333333333,3.6,1.44,1.5,1.4816666666666667,1.44
665719,1.91,2.1,2.026666666666667,1.91,3.2,3.4,3.2499999999999996,3.2,3.1,3.5,3.341666666666667,3.1
665721,2.25,2.45,2.3633333333333333,2.25,3.15,3.3,3.216666666666667,3.15,2.4,3.0,2.716666666666667,2.4
665723,2.5,2.75,2.6083333333333334,2.5,3.1,3.3,3.1999999999999997,3.1,2.38,2.6,2.4716666666666662,2.38
665725,2.4,2.7,2.5750000000000006,2.4,3.0,3.3,3.1833333333333336,3.0,2.38,2.7,2.5083333333333333,2.38
665727,2.25,2.45,2.33,2.25,3.1,3.4,3.2416666666666667,3.1,2.45,2.9,2.7466666666666666,2.45
665728,1.83,2.05,1.9549999999999998,1.83,3.2,3.4,3.283333333333333,3.2,3.1,3.75,3.591666666666667,3.1
665729,1.2,1.25,1.2183333333333333,1.2,4.8,5.6,5.191666666666666,4.8,9.5,13.0,11.25,9.5
665730,1.45,1.57,1.4949999999999999,1.45,3.6,3.9,3.766666666666667,3.6,5.2,7.0,5.95,5.2
665731,1.4,1.44,1.406666666666667,1.4,3.9,4.33,4.105,3.9,6.0,7.5,6.75,6.0
665732,1.5,1.62,1.5583333333333333,1.5,3.4,3.75,3.5583333333333336,3.4,4.8,6.0,5.466666666666666,4.8
665733,2.1,2.25,2.1750000000000003,2.1,3.2,3.4,3.2583333333333333,3.2,2.85,3.1,2.975,2.85
665735,1.91,2.1,2.01,1.91,3.2,3.4,3.275,3.2,2.8,3.6,3.3666666666666667,2.8
665737,3.1,3.75,3.4333333333333336,3.1,3.2,3.4,3.266666666666667,3.2,1.91,2.05,1.985,1.91
