team_api_id,team_long_name,league_name,team_measured_date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
9823,FC Bayern Munich,Germany 1. Bundesliga,2010-02-22,65,Balanced,,Little,40,Mixed,Free Form,65,Normal,70,Lots,70,Lots,Free Form,70,High,40,Press,65,Normal,Cover
9823,FC Bayern Munich,Germany 1. Bundesliga,2011-02-22,42,Balanced,,Little,40,Mixed,Organised,34,Normal,30,Little,72,Lots,Free Form,39,Medium,52,Press,65,Normal,Cover
9823,FC Bayern Munich,Germany 1. Bundesliga,2012-02-22,47,Balanced,,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover
9823,FC Bayern Munich,Germany 1. Bundesliga,2013-09-20,56,Balanced,,Little,41,Mixed,Organised,40,Normal,44,Normal,39,Normal,Organised,52,Medium,54,Press,52,Normal,Cover
9823,FC Bayern Munich,Germany 1. Bundesliga,2014-09-19,37,Balanced,34.0,Normal,22,Short,Free Form,21,Safe,38,Normal,40,Normal,Free Form,61,Medium,59,Press,40,Normal,Cover
9823,FC Bayern Munich,Germany 1. Bundesliga,2015-09-10,45,Balanced,24.0,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover
9993,Beerschot AC,Belgium Jupiler League,2010-02-22,35,Balanced,,Little,35,Mixed,Organised,45,Normal,40,Normal,50,Normal,Organised,70,High,70,Double,70,Wide,Cover
9993,Beerschot AC,Belgium Jupiler League,2011-02-22,47,Balanced,,Little,37,Mixed,Organised,54,Normal,64,Normal,67,Lots,Organised,33,Deep,34,Press,48,Normal,Offside Trap
9993,Beerschot AC,Belgium Jupiler League,2012-02-22,55,Balanced,,Little,55,Mixed,Organised,47,Normal,46,Normal,49,Normal,Organised,45,Medium,46,Press,50,Normal,Cover
9993,Beerschot AC,Belgium Jupiler League,2013-09-20,47,Balanced,,Little,39,Mixed,Organised,38,Normal,64,Normal,49,Normal,Organised,45,Medium,46,Press,67,Wide,Cover
10211,SC Beira Mar,Portugal Liga ZON Sagres,2011-02-22,48,Balanced,,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover
10211,SC Beira Mar,Portugal Liga ZON Sagres,2012-02-22,39,Balanced,,Little,48,Mixed,Organised,53,Normal,53,Normal,59,Normal,Organised,37,Medium,52,Press,61,Normal,Cover
10211,SC Beira Mar,Portugal Liga ZON Sagres,2013-09-20,39,Balanced,,Little,48,Mixed,Organised,53,Normal,53,Normal,59,Normal,Organised,37,Medium,52,Press,61,Normal,Cover
9807,CF Os Belenenses,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
9807,CF Os Belenenses,Portugal Liga ZON Sagres,2014-09-19,52,Balanced,53.0,Normal,52,Mixed,Organised,40,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover
9807,CF Os Belenenses,Portugal Liga ZON Sagres,2015-09-10,51,Balanced,53.0,Normal,52,Mixed,Organised,43,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover
6493,AC Bellinzona,Switzerland Super League,2010-02-22,40,Balanced,,Little,50,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,50,Press,55,Normal,Cover
6493,AC Bellinzona,Switzerland Super League,2011-02-22,47,Balanced,,Little,54,Mixed,Organised,55,Normal,38,Normal,55,Normal,Organised,32,Deep,50,Press,56,Normal,Cover
9772,SL Benfica,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
9772,SL Benfica,Portugal Liga ZON Sagres,2011-02-22,65,Balanced,,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover
9772,SL Benfica,Portugal Liga ZON Sagres,2012-02-22,55,Balanced,,Little,48,Mixed,Organised,69,Risky,56,Normal,54,Normal,Organised,61,Medium,51,Press,57,Normal,Cover
9772,SL Benfica,Portugal Liga ZON Sagres,2013-09-20,65,Balanced,,Little,54,Mixed,Organised,69,Risky,56,Normal,54,Normal,Organised,60,Medium,58,Press,57,Normal,Cover
9772,SL Benfica,Portugal Liga ZON Sagres,2014-09-19,70,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover
9772,SL Benfica,Portugal Liga ZON Sagres,2015-09-10,69,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover
8658,Birmingham City,England Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
8658,Birmingham City,England Premier League,2011-02-22,45,Balanced,,Little,60,Mixed,Organised,35,Normal,50,Normal,40,Normal,Organised,30,Deep,60,Press,45,Normal,Cover
8658,Birmingham City,England Premier League,2012-02-22,51,Balanced,,Little,55,Mixed,Organised,41,Normal,62,Normal,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
8658,Birmingham City,England Premier League,2013-09-20,56,Balanced,,Little,57,Mixed,Organised,45,Normal,71,Lots,41,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
8658,Birmingham City,England Premier League,2014-09-19,56,Balanced,39.0,Normal,79,Long,Organised,77,Risky,71,Lots,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
8658,Birmingham City,England Premier League,2015-09-10,56,Balanced,32.0,Little,75,Long,Organised,77,Risky,62,Normal,64,Normal,Organised,42,Medium,47,Press,54,Normal,Cover
8655,Blackburn Rovers,England Premier League,2010-02-22,55,Balanced,,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover
8655,Blackburn Rovers,England Premier League,2011-02-22,55,Balanced,,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover
8655,Blackburn Rovers,England Premier League,2012-02-22,57,Balanced,,Little,57,Mixed,Organised,55,Normal,45,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
8655,Blackburn Rovers,England Premier League,2013-09-20,44,Balanced,,Little,64,Mixed,Organised,55,Normal,52,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
8655,Blackburn Rovers,England Premier League,2014-09-19,44,Balanced,31.0,Little,62,Mixed,Organised,63,Normal,61,Normal,40,Normal,Organised,50,Medium,50,Press,47,Normal,Cover
8655,Blackburn Rovers,England Premier League,2015-09-10,60,Balanced,60.0,Normal,65,Mixed,Organised,59,Normal,58,Normal,42,Normal,Organised,50,Medium,50,Press,57,Normal,Cover
8483,Blackpool,England Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
8483,Blackpool,England Premier League,2011-02-22,70,Fast,,Little,30,Short,Organised,65,Normal,30,Little,65,Normal,Organised,45,Medium,50,Press,45,Normal,Cover
8483,Blackpool,England Premier League,2012-02-22,45,Balanced,,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
8483,Blackpool,England Premier League,2013-09-20,45,Balanced,,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
8483,Blackpool,England Premier League,2014-09-19,67,Fast,44.0,Normal,72,Long,Organised,70,Risky,48,Normal,58,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
8483,Blackpool,England Premier League,2015-09-10,62,Balanced,36.0,Normal,64,Mixed,Organised,59,Normal,43,Normal,64,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
8613,Boavista FC,Portugal Liga ZON Sagres,2015-09-10,47,Balanced,56.0,Normal,50,Mixed,Organised,37,Normal,38,Normal,53,Normal,Organised,32,Deep,62,Press,54,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2010-02-22,50,Balanced,,Little,65,Mixed,Organised,55,Normal,45,Normal,50,Normal,Organised,40,Medium,60,Press,40,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2011-02-22,55,Balanced,,Little,56,Mixed,Organised,55,Normal,49,Normal,52,Normal,Organised,48,Medium,60,Press,56,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2012-02-22,40,Balanced,,Little,48,Mixed,Organised,51,Normal,54,Normal,37,Normal,Organised,34,Medium,53,Press,49,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2013-09-20,40,Balanced,,Little,48,Mixed,Organised,51,Normal,54,Normal,37,Normal,Organised,40,Medium,53,Press,41,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2014-09-19,38,Balanced,54.0,Normal,48,Mixed,Organised,51,Normal,54,Normal,36,Normal,Organised,34,Medium,53,Press,49,Normal,Cover
9911,VfL Bochum,Germany 1. Bundesliga,2015-09-10,69,Fast,38.0,Normal,57,Mixed,Organised,66,Normal,40,Normal,66,Normal,Organised,58,Medium,47,Press,67,Wide,Cover
9857,Bologna,Italy Serie A,2010-02-22,65,Balanced,,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap
9857,Bologna,Italy Serie A,2011-02-22,65,Balanced,,Little,35,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,30,Deep,50,Press,50,Normal,Cover
9857,Bologna,Italy Serie A,2012-02-22,40,Balanced,,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
9857,Bologna,Italy Serie A,2013-09-20,63,Balanced,,Little,48,Mixed,Organised,49,Normal,63,Normal,63,Normal,Free Form,43,Medium,43,Press,48,Normal,Cover
9857,Bologna,Italy Serie A,2014-09-19,63,Balanced,53.0,Normal,48,Mixed,Organised,32,Safe,48,Normal,52,Normal,Organised,28,Deep,54,Press,48,Normal,Cover
9857,Bologna,Italy Serie A,2015-09-10,63,Balanced,53.0,Normal,48,Mixed,Organised,32,Safe,48,Normal,52,Normal,Organised,30,Deep,54,Press,48,Normal,Cover
8559,Bolton Wanderers,England Premier League,2010-02-22,55,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
8559,Bolton Wanderers,England Premier League,2011-02-22,45,Balanced,,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover
8559,Bolton Wanderers,England Premier League,2012-02-22,57,Balanced,,Little,56,Mixed,Organised,45,Normal,54,Normal,54,Normal,Organised,48,Medium,48,Press,58,Normal,Cover
8559,Bolton Wanderers,England Premier League,2013-09-20,57,Balanced,,Little,53,Mixed,Organised,42,Normal,38,Normal,54,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
8559,Bolton Wanderers,England Premier League,2014-09-19,57,Balanced,37.0,Normal,73,Long,Organised,72,Risky,43,Normal,56,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
8559,Bolton Wanderers,England Premier League,2015-09-10,57,Balanced,34.0,Normal,61,Mixed,Organised,72,Risky,60,Normal,38,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
9827,Girondins de Bordeaux,France Ligue 1,2010-02-22,70,Fast,,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap
9827,Girondins de Bordeaux,France Ligue 1,2011-02-22,50,Balanced,,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover
9827,Girondins de Bordeaux,France Ligue 1,2012-02-22,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover
9827,Girondins de Bordeaux,France Ligue 1,2013-09-20,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover
9827,Girondins de Bordeaux,France Ligue 1,2014-09-19,38,Balanced,49.0,Normal,36,Mixed,Organised,49,Normal,55,Normal,51,Normal,Organised,37,Medium,33,Contain,49,Normal,Cover
9827,Girondins de Bordeaux,France Ligue 1,2015-09-10,51,Balanced,40.0,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover
9789,Borussia Dortmund,Germany 1. Bundesliga,2010-02-22,70,Fast,,Little,45,Mixed,Organised,70,Risky,34,Normal,66,Normal,Free Form,54,Medium,70,Double,53,Normal,Offside Trap
9789,Borussia Dortmund,Germany 1. Bundesliga,2011-02-22,73,Fast,,Little,43,Mixed,Organised,60,Normal,53,Normal,64,Normal,Organised,59,Medium,67,Double,46,Normal,Cover
9789,Borussia Dortmund,Germany 1. Bundesliga,2012-02-22,71,Fast,,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover
9789,Borussia Dortmund,Germany 1. Bundesliga,2013-09-20,74,Fast,,Little,45,Mixed,Organised,70,Risky,48,Normal,76,Lots,Organised,60,Medium,70,Double,48,Normal,Cover
9789,Borussia Dortmund,Germany 1. Bundesliga,2014-09-19,76,Fast,33.0,Little,61,Mixed,Organised,53,Normal,44,Normal,73,Lots,Free Form,60,Medium,68,Double,43,Normal,Cover
9789,Borussia Dortmund,Germany 1. Bundesliga,2015-09-10,71,Fast,37.0,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2010-02-22,65,Balanced,,Little,45,Mixed,Organised,50,Normal,70,Lots,65,Normal,Organised,55,Medium,40,Press,65,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2011-02-22,63,Balanced,,Little,46,Mixed,Organised,60,Normal,51,Normal,61,Normal,Organised,49,Medium,58,Press,49,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2012-02-22,57,Balanced,,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2013-09-20,76,Fast,,Little,40,Mixed,Organised,66,Normal,48,Normal,30,Little,Free Form,33,Deep,53,Press,41,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2014-09-19,31,Slow,53.0,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,43,Medium,50,Press,41,Normal,Cover
9788,Borussia Mönchengladbach,Germany 1. Bundesliga,2015-09-10,31,Slow,53.0,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover
4170,US Boulogne Cote D'Opale,France Ligue 1,2010-02-22,45,Balanced,,Little,30,Short,Organised,35,Normal,55,Normal,60,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap
4170,US Boulogne Cote D'Opale,France Ligue 1,2011-02-22,50,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,55,Press,65,Normal,Cover
4170,US Boulogne Cote D'Opale,France Ligue 1,2012-02-22,49,Balanced,,Little,37,Mixed,Organised,47,Normal,57,Normal,50,Normal,Organised,45,Medium,44,Press,66,Normal,Cover
8678,Bournemouth,England Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,70,High,70,Double,70,Wide,Cover
8678,Bournemouth,England Premier League,2011-02-22,51,Balanced,,Little,66,Mixed,Organised,68,Risky,33,Little,47,Normal,Organised,27,Deep,46,Press,48,Normal,Cover
8678,Bournemouth,England Premier League,2012-02-22,46,Balanced,,Little,46,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,Bournemouth,England Premier League,2013-09-20,39,Balanced,,Little,38,Mixed,Organised,54,Normal,43,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,Bournemouth,England Premier League,2014-09-19,47,Balanced,44.0,Normal,48,Mixed,Organised,46,Normal,48,Normal,41,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,Bournemouth,England Premier League,2015-09-10,47,Balanced,36.0,Normal,47,Mixed,Organised,49,Normal,45,Normal,47,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2011-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2012-02-22,53,Balanced,,Little,46,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,23,Deep,48,Press,39,Normal,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2013-09-20,66,Balanced,,Little,54,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2014-09-19,53,Balanced,35.0,Normal,55,Mixed,Organised,53,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
10264,SC Braga,Portugal Liga ZON Sagres,2015-09-10,55,Balanced,35.0,Normal,55,Mixed,Organised,62,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
9858,Brescia,Italy Serie A,2010-02-22,30,Slow,,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Free Form,45,Medium,30,Contain,55,Normal,Offside Trap
9858,Brescia,Italy Serie A,2011-02-22,30,Slow,,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,45,Press,55,Normal,Cover
9858,Brescia,Italy Serie A,2012-02-22,35,Balanced,,Little,35,Mixed,Organised,35,Normal,20,Little,65,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
9858,Brescia,Italy Serie A,2013-09-20,42,Balanced,,Little,43,Mixed,Organised,45,Normal,25,Little,75,Lots,Free Form,41,Medium,52,Press,62,Normal,Cover
9858,Brescia,Italy Serie A,2014-09-19,42,Balanced,56.0,Normal,27,Short,Organised,54,Normal,25,Little,75,Lots,Organised,41,Medium,52,Press,57,Normal,Cover
9858,Brescia,Italy Serie A,2015-09-10,42,Balanced,56.0,Normal,43,Mixed,Organised,41,Normal,48,Normal,69,Lots,Organised,41,Medium,52,Press,57,Normal,Cover
8521,Stade Brestois 29,France Ligue 1,2010-02-22,50,Balanced,,Little,40,Mixed,Organised,30,Safe,40,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover
8521,Stade Brestois 29,France Ligue 1,2011-02-22,65,Balanced,,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,55,Medium,45,Press,65,Normal,Cover
8521,Stade Brestois 29,France Ligue 1,2012-02-22,64,Balanced,,Little,62,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover
8521,Stade Brestois 29,France Ligue 1,2013-09-20,59,Balanced,,Little,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover
8521,Stade Brestois 29,France Ligue 1,2014-09-19,59,Balanced,48.0,Normal,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover
8521,Stade Brestois 29,France Ligue 1,2015-09-10,59,Balanced,48.0,Normal,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover
8191,Burnley,England Premier League,2010-02-22,70,Fast,,Little,65,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,65,Medium,70,Double,70,Wide,Cover
8191,Burnley,England Premier League,2011-02-22,36,Balanced,,Little,52,Mixed,Organised,49,Normal,68,Lots,55,Normal,Organised,24,Deep,56,Press,66,Normal,Cover
8191,Burnley,England Premier League,2012-02-22,48,Balanced,,Little,44,Mixed,Organised,56,Normal,58,Normal,48,Normal,Organised,52,Medium,50,Press,58,Normal,Cover
8191,Burnley,England Premier League,2013-09-20,54,Balanced,,Little,55,Mixed,Organised,56,Normal,59,Normal,48,Normal,Organised,48,Medium,50,Press,58,Normal,Cover
8191,Burnley,England Premier League,2014-09-19,48,Balanced,32.0,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover
8191,Burnley,England Premier League,2015-09-10,54,Balanced,32.0,Little,67,Long,Organised,72,Risky,57,Normal,47,Normal,Organised,63,Medium,62,Press,58,Normal,Cover
7819,SM Caen,France Ligue 1,2010-02-22,65,Balanced,,Little,30,Short,Organised,50,Normal,65,Normal,40,Normal,Organised,70,High,65,Press,70,Wide,Cover
7819,SM Caen,France Ligue 1,2011-02-22,65,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover
7819,SM Caen,France Ligue 1,2012-02-22,48,Balanced,,Little,52,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,47,Medium,45,Press,51,Normal,Cover
7819,SM Caen,France Ligue 1,2013-09-20,48,Balanced,,Little,52,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,47,Medium,45,Press,51,Normal,Cover
7819,SM Caen,France Ligue 1,2014-09-19,62,Balanced,50.0,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover
7819,SM Caen,France Ligue 1,2015-09-10,62,Balanced,50.0,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover
8529,Cagliari,Italy Serie A,2010-02-22,40,Balanced,,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover
8529,Cagliari,Italy Serie A,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Free Form,45,Medium,45,Press,51,Normal,Cover
8529,Cagliari,Italy Serie A,2012-02-22,40,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8529,Cagliari,Italy Serie A,2013-09-20,63,Balanced,,Little,36,Mixed,Organised,66,Normal,51,Normal,51,Normal,Free Form,46,Medium,56,Press,51,Normal,Cover
8529,Cagliari,Italy Serie A,2014-09-19,63,Balanced,51.0,Normal,53,Mixed,Organised,33,Safe,51,Normal,68,Lots,Organised,37,Medium,56,Press,51,Normal,Cover
8529,Cagliari,Italy Serie A,2015-09-10,67,Fast,32.0,Little,35,Mixed,Organised,69,Risky,58,Normal,69,Lots,Free Form,65,Medium,65,Press,57,Normal,Offside Trap
7788,SC Cambuur,Netherlands Eredivisie,2014-09-19,45,Balanced,39.0,Normal,42,Mixed,Organised,46,Normal,56,Normal,57,Normal,Organised,42,Medium,49,Press,47,Normal,Cover
7788,SC Cambuur,Netherlands Eredivisie,2015-09-10,43,Balanced,36.0,Normal,57,Mixed,Organised,46,Normal,50,Normal,38,Normal,Organised,42,Medium,49,Press,47,Normal,Cover
8344,Cardiff City,England Premier League,2010-02-22,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
8344,Cardiff City,England Premier League,2011-02-22,67,Fast,,Little,49,Mixed,Organised,67,Risky,67,Lots,48,Normal,Organised,46,Medium,47,Press,53,Normal,Cover
8344,Cardiff City,England Premier League,2012-02-22,60,Balanced,,Little,64,Mixed,Organised,54,Normal,46,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover
8344,Cardiff City,England Premier League,2013-09-20,60,Balanced,,Little,69,Long,Organised,54,Normal,59,Normal,62,Normal,Organised,47,Medium,43,Press,56,Normal,Cover
8344,Cardiff City,England Premier League,2014-09-19,60,Balanced,29.0,Little,54,Mixed,Organised,52,Normal,46,Normal,41,Normal,Organised,33,Deep,41,Press,39,Normal,Cover
