match_api_id,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
492992,1.66,3.4,4.75,1.7,3.3,4.55,1.65,3.3,4.4,1.57,3.5,5.0,,,,1.67,3.4,4.33,1.67,3.5,5.25,1.65,3.4,4.5,1.7,3.4,4.75,1.62,3.4,5.0
492993,1.57,3.5,5.5,1.55,3.5,5.75,1.55,3.5,4.8,1.57,3.5,5.0,,,,1.57,3.5,5.0,1.62,3.6,5.5,1.6,3.4,5.0,1.6,3.5,5.5,1.57,3.5,5.5
492994,2.0,3.2,3.5,2.0,3.2,3.4,1.9,3.2,3.4,1.9,3.2,3.5,,,,1.91,3.2,3.5,1.95,3.2,4.0,1.9,3.25,3.6,2.0,3.25,3.5,2.0,3.2,3.4
492995,2.5,3.2,2.62,2.1,3.2,3.1,2.3,3.1,2.6,2.25,3.25,2.7,,,,2.25,3.2,2.75,2.35,3.2,3.0,2.4,3.25,2.6,2.4,3.2,2.75,2.38,3.2,2.62
492996,1.57,3.5,5.5,1.6,3.4,5.2,1.6,3.4,4.6,1.57,3.5,5.0,,,,1.57,3.5,5.0,1.62,3.6,5.5,1.6,3.4,5.0,1.62,3.5,5.25,1.62,3.5,5.0
492997,3.1,3.2,2.15,3.0,3.3,2.1,3.1,3.2,2.0,3.2,3.2,2.0,,,,3.0,3.2,2.1,3.6,3.3,2.0,3.25,3.25,2.0,3.2,3.3,2.1,3.1,3.2,2.1
492998,4.33,3.5,1.72,4.2,3.3,1.75,4.2,3.4,1.65,4.33,3.4,1.67,,,,4.33,3.4,1.67,5.0,3.5,1.7,4.5,3.4,1.65,4.75,3.5,1.67,4.75,3.4,1.67
492999,1.9,3.25,3.8,1.85,3.25,3.75,1.75,3.3,3.9,1.8,3.3,3.75,,,,1.8,3.3,3.75,1.91,3.4,4.0,1.8,3.25,4.0,1.85,3.3,4.0,1.83,3.3,3.8
493000,2.15,3.3,3.1,2.15,3.3,2.9,2.0,3.3,3.0,2.1,3.2,3.0,,,,2.0,3.2,3.2,2.2,3.25,3.25,2.1,3.25,3.1,2.15,3.25,3.1,2.1,3.3,3.0
493001,2.7,3.3,2.37,2.7,3.25,2.3,2.5,3.2,2.3,2.5,3.2,2.4,,,,2.8,3.2,2.2,3.0,3.25,2.4,2.8,3.25,2.25,2.75,3.25,2.35,2.7,3.25,2.3
493002,1.57,3.5,5.75,1.55,3.4,5.7,1.55,3.5,4.8,1.5,3.6,5.5,,,,1.57,3.5,5.0,1.62,3.5,6.0,1.55,3.5,5.5,1.6,3.5,5.5,1.57,3.5,5.5
493003,1.66,3.4,5.0,1.7,3.25,4.6,1.65,3.4,4.2,1.62,3.5,4.5,,,,1.7,3.3,4.33,1.67,3.6,5.25,1.7,3.3,4.5,1.67,3.5,4.75,1.67,3.4,4.75
493004,2.1,3.3,3.2,2.2,3.2,2.9,2.1,3.2,2.9,2.25,3.25,2.7,,,,2.1,3.2,3.0,2.25,3.2,3.2,2.0,3.25,3.25,2.2,3.25,3.0,2.2,3.25,2.88
493005,1.22,5.75,10.0,1.2,5.5,10.5,1.15,6.0,12.0,1.2,5.0,11.0,,,,1.17,5.5,12.0,1.22,6.0,12.0,1.2,5.0,12.0,1.2,5.75,11.0,1.18,5.5,12.0
493006,2.4,3.3,2.7,2.25,3.25,2.8,2.3,3.2,2.5,2.38,3.2,2.5,,,,2.38,3.1,2.62,2.4,3.2,2.95,2.4,3.25,2.6,2.4,3.25,2.7,2.38,3.25,2.62
493007,2.7,3.2,2.45,2.65,3.15,2.4,2.6,3.1,2.3,2.5,3.3,2.38,,,,2.62,3.2,2.3,2.75,3.2,2.5,2.7,3.2,2.35,2.75,3.2,2.35,2.75,3.2,2.3
493008,2.25,3.2,3.0,2.2,3.2,3.0,2.2,3.1,2.8,2.2,3.0,3.0,,,,2.2,3.2,2.8,2.15,3.2,3.2,2.1,3.2,3.2,2.2,3.2,3.0,2.2,3.2,2.88
493009,2.1,3.25,3.25,2.1,3.2,3.1,2.0,3.2,3.1,2.1,3.3,2.88,,,,2.1,3.2,3.0,2.15,3.2,3.2,2.2,3.3,2.9,2.1,3.2,3.2,2.1,3.2,3.1
493010,3.0,3.2,2.2,2.75,3.2,2.3,2.8,3.1,2.2,2.75,3.25,2.2,,,,2.75,3.2,2.25,3.0,3.2,2.25,2.8,3.25,2.25,2.9,3.25,2.25,2.75,3.2,2.3
493011,2.1,3.4,3.1,2.1,3.2,3.0,1.9,3.2,3.4,1.91,3.25,3.4,,,,1.9,3.25,3.4,2.0,3.25,3.5,2.1,3.25,3.1,2.05,3.25,3.3,1.91,3.3,3.5
493012,1.8,3.4,4.0,1.8,3.25,4.0,1.75,3.2,4.0,1.83,3.3,3.6,,,,1.8,3.25,3.8,1.75,3.3,4.5,1.7,3.4,4.35,1.75,3.3,4.33,1.75,3.3,4.2
493013,2.3,3.2,2.87,2.3,3.15,2.8,2.4,3.1,2.5,2.25,3.25,2.7,,,,2.3,3.2,2.62,2.38,3.2,2.8,2.3,3.3,2.7,2.35,3.2,2.75,2.4,3.2,2.6
493014,1.4,4.5,8.0,1.5,3.6,6.0,1.45,3.6,5.8,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.44,3.8,8.0,1.45,3.75,7.0,1.45,3.75,7.0,1.44,3.75,6.5
493015,1.66,3.4,5.0,1.7,3.1,4.8,1.7,3.3,4.0,1.67,3.4,4.33,,,,1.67,3.3,4.5,1.7,3.4,4.75,1.75,3.4,4.0,1.73,3.3,4.5,1.73,3.4,4.2
493016,5.75,3.75,1.55,5.5,3.65,1.55,4.8,3.5,1.55,5.0,3.5,1.57,,,,4.8,3.4,1.62,5.5,3.5,1.62,5.0,3.4,1.6,5.25,3.6,1.6,5.5,3.6,1.53
493017,3.0,3.4,2.3,2.95,3.25,2.2,2.8,3.1,2.2,2.75,3.25,2.2,,,,2.62,3.2,2.3,3.05,3.2,2.3,2.65,3.25,2.35,2.9,3.25,2.3,2.8,3.2,2.25
493018,2.0,3.4,3.4,1.8,3.35,4.05,1.8,3.2,3.7,1.9,3.2,3.5,,,,,,,1.83,3.4,4.1,1.9,3.25,3.75,1.83,3.25,4.25,1.91,3.25,3.6
493019,1.44,3.75,7.5,1.5,3.55,6.5,1.4,3.9,6.0,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.5,3.75,6.5,1.4,3.75,7.5,1.45,3.75,7.5,1.4,3.75,7.5
493020,2.62,3.25,2.45,2.7,3.0,2.5,2.5,3.1,2.4,2.5,3.25,2.37,,,,2.62,3.2,2.3,2.75,3.2,2.5,2.8,3.25,2.3,2.65,3.2,2.5,2.62,3.2,2.38
493021,1.36,4.5,6.5,1.3,4.55,9.0,1.3,4.2,8.0,1.25,5.0,8.0,,,,1.3,4.33,8.0,1.25,5.5,10.0,1.25,5.0,9.5,1.27,5.0,10.0,1.25,5.0,9.0
493022,1.66,3.75,4.75,1.6,3.5,5.0,1.6,3.4,4.6,1.66,3.4,4.33,,,,1.67,3.4,4.33,1.67,3.4,5.0,1.65,3.4,4.5,1.65,3.5,5.0,1.62,3.5,5.0
493023,1.85,3.3,4.0,1.85,3.4,3.75,1.8,3.2,3.7,1.83,3.3,3.6,,,,1.9,3.2,3.5,1.95,3.3,3.75,1.83,3.25,4.0,1.85,3.3,4.0,1.8,3.3,4.0
493024,2.0,3.25,3.5,1.9,3.25,3.75,2.0,3.2,3.1,2.0,3.2,3.2,,,,1.9,3.25,3.4,2.0,3.25,3.6,2.05,3.25,3.25,1.95,3.25,3.7,2.0,3.2,3.4
493025,2.8,3.2,2.37,3.1,3.0,2.2,2.8,3.1,2.2,3.2,3.2,2.0,,,,3.2,3.2,2.0,3.05,3.25,2.25,2.65,3.2,2.35,2.9,3.2,2.3,2.62,3.2,2.38
493026,6.5,3.6,1.57,6.2,3.5,1.5,5.0,3.7,1.5,5.5,3.6,1.5,,,,5.5,3.5,1.53,6.25,3.75,1.53,5.5,3.6,1.55,6.25,3.6,1.55,6.0,3.6,1.5
493027,1.4,4.5,8.0,1.35,4.0,9.0,1.35,4.0,7.0,1.36,4.0,7.0,,,,1.36,4.0,7.0,1.36,4.5,8.5,1.3,4.35,8.0,1.35,4.33,8.5,1.36,4.2,7.0
493028,2.4,3.1,3.1,2.25,3.1,2.9,2.2,3.1,2.8,2.2,3.2,2.8,,,,2.25,3.2,2.75,2.35,3.15,3.0,2.25,3.2,2.8,2.3,3.2,2.9,2.25,3.2,2.8
493029,1.4,4.5,8.0,1.35,3.85,9.0,1.35,4.0,7.0,1.36,4.0,7.0,,,,1.36,4.0,7.0,1.36,4.5,8.5,1.3,4.35,8.0,1.35,4.33,8.5,1.4,4.0,7.0
493030,1.8,3.4,4.2,1.85,3.2,3.85,1.8,3.2,3.7,1.73,3.4,4.0,,,,1.8,3.25,3.75,1.85,3.3,4.0,1.8,3.3,4.0,1.85,3.35,4.0,1.91,3.25,3.6
493031,1.85,3.6,4.0,,,,2.1,3.1,3.0,,,,,,,2.0,3.2,3.2,1.91,3.4,4.0,2.0,3.25,3.2,2.0,3.3,3.5,2.0,3.25,3.3
493032,1.28,5.5,9.5,1.25,5.0,10.0,1.25,4.5,9.0,1.29,4.5,8.0,,,,1.29,4.33,8.5,1.29,5.0,10.0,1.28,4.5,8.5,1.3,4.75,9.0,1.25,4.75,10.0
493033,2.5,3.25,2.8,2.4,3.2,2.6,2.3,3.1,2.6,2.38,3.2,2.6,,,,2.25,3.2,2.75,2.4,3.2,2.88,2.4,3.25,2.65,2.5,3.25,2.6,2.38,3.2,2.62
493034,4.5,3.6,1.75,4.7,3.3,1.7,4.2,3.2,1.7,4.0,3.4,1.72,,,,4.33,3.3,1.7,4.75,3.5,1.73,4.35,3.3,1.75,4.5,3.4,1.75,4.2,3.3,1.75
493035,1.57,3.5,6.0,1.55,3.55,5.65,1.5,3.7,5.0,1.53,3.5,5.5,,,,1.57,3.6,4.8,1.57,3.5,6.5,1.55,3.6,5.0,1.55,3.6,6.0,1.53,3.6,5.5
493036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493037,2.1,3.25,3.6,1.85,3.25,3.95,2.0,3.1,3.2,1.83,3.3,3.6,,,,1.91,3.2,3.5,1.9,3.3,4.0,1.9,3.25,3.6,2.0,3.2,3.6,1.95,3.25,3.4
493038,2.88,3.4,2.38,2.7,3.2,2.4,2.4,3.2,2.4,2.6,3.2,2.37,,,,2.5,3.25,2.38,2.8,3.25,2.4,2.7,3.25,2.3,2.6,3.25,2.5,2.5,3.2,2.5
493039,1.8,3.4,4.0,1.75,3.3,4.35,1.75,3.4,3.7,1.75,3.3,4.0,,,,1.83,3.2,3.75,1.8,3.4,4.33,1.85,3.25,4.0,1.83,3.3,4.2,1.91,3.3,3.5
493040,1.75,3.5,4.75,1.6,3.55,5.05,1.65,3.4,4.2,1.61,3.25,5.0,,,,1.67,3.4,4.33,1.67,3.5,5.0,1.65,3.5,4.5,1.65,3.5,5.0,1.7,3.4,4.33
493041,2.7,3.25,2.62,2.4,3.2,2.6,2.3,3.0,2.7,2.25,3.2,2.75,,,,2.5,3.1,2.5,2.5,3.25,2.7,2.25,3.25,2.9,2.4,3.25,2.75,2.3,3.1,2.8
493042,4.33,3.6,1.8,4.0,3.3,1.8,,,,3.6,3.3,1.83,,,,3.75,3.2,1.83,4.2,3.4,1.83,3.75,3.3,1.85,4.0,3.4,1.83,3.8,3.25,1.83
493043,3.75,3.3,2.0,3.75,3.15,1.9,3.3,3.3,1.9,3.75,3.3,1.8,,,,3.6,3.3,1.83,4.0,3.4,1.8,3.4,3.25,2.0,3.4,3.25,2.05,3.5,3.3,1.91
493044,4.75,3.5,1.66,4.8,3.6,1.6,4.6,3.4,1.6,4.33,3.4,1.67,,,,4.5,3.3,1.67,4.75,3.4,1.7,4.5,3.3,1.7,4.5,3.5,1.67,4.75,3.4,1.67
493045,1.65,3.6,4.75,1.6,3.4,5.25,1.7,3.3,4.0,1.57,3.5,5.0,,,,1.62,3.4,4.8,1.67,3.5,4.75,1.6,3.4,5.0,1.65,3.4,5.0,1.62,3.5,5.0
493046,2.25,3.2,3.0,2.4,3.2,2.65,2.2,3.2,2.75,2.5,3.25,2.4,,,,2.25,3.2,2.75,2.4,3.1,2.75,2.35,3.25,2.7,2.4,3.2,2.7,2.38,3.2,2.62
493047,1.57,3.75,5.25,1.5,3.7,5.8,1.5,3.7,5.0,1.53,3.5,5.5,,,,1.53,3.5,5.5,1.57,3.6,5.5,1.6,3.4,5.0,1.6,3.6,5.0,1.62,3.5,5.0
493048,2.2,3.3,3.0,2.2,3.15,3.0,2.2,3.2,2.75,2.2,3.25,2.75,,,,2.1,3.2,3.0,2.35,3.25,2.75,2.25,3.25,2.8,2.1,3.25,3.15,2.25,3.2,2.75
493049,1.57,3.75,5.25,1.71,3.4,4.3,1.6,3.4,4.6,,,,,,,1.62,3.4,4.8,1.67,3.5,4.75,1.65,3.4,5.0,1.7,3.4,4.5,1.62,3.4,5.0
493050,1.22,5.5,11.0,1.2,5.5,10.25,1.15,6.0,12.0,1.25,5.0,8.0,,,,1.25,5.0,8.0,1.27,5.0,9.5,1.2,5.5,11.0,1.25,5.0,10.0,1.22,5.5,9.0
493051,1.4,4.0,7.0,1.4,3.8,7.3,1.45,3.8,5.4,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.44,3.8,7.0,1.45,3.6,7.5,1.45,3.75,7.0,1.44,3.75,6.5
493052,5.0,3.6,1.6,4.35,3.4,1.7,4.0,3.3,1.7,4.0,3.4,1.73,,,,3.75,3.3,1.8,5.0,3.5,1.7,4.35,3.4,1.7,4.5,3.4,1.72,4.33,3.4,1.7
493053,1.9,3.3,4.2,1.75,3.25,4.3,1.7,3.2,4.2,,,,,,,1.67,3.3,4.5,1.83,3.3,4.5,1.7,3.3,4.5,1.73,3.25,4.8,1.73,3.4,4.2
493054,1.5,4.0,7.0,1.45,3.9,6.0,1.4,3.9,6.0,1.4,4.0,6.5,,,,1.33,4.0,8.0,1.4,4.5,7.5,1.4,4.0,7.0,1.37,4.25,7.5,1.44,3.75,6.5
493055,2.0,3.4,3.6,1.9,3.3,3.55,1.9,3.3,3.3,1.91,3.2,3.5,,,,1.91,3.2,3.5,1.95,3.35,3.75,1.9,3.3,3.5,1.95,3.25,3.6,1.91,3.3,3.5
493056,4.75,3.6,1.72,4.35,3.45,1.7,3.9,3.3,1.75,4.0,3.4,1.73,,,,4.2,3.3,1.73,4.75,3.5,1.75,4.5,3.3,1.7,4.4,3.4,1.72,4.2,3.3,1.75
493057,3.1,3.3,2.3,2.65,3.35,2.35,2.5,3.2,2.3,2.62,3.2,2.3,,,,2.62,3.1,2.38,2.8,3.35,2.4,2.75,3.25,2.3,2.65,3.25,2.4,2.75,3.2,2.3
493058,1.85,3.5,4.2,1.8,3.25,4.0,1.75,3.3,3.9,1.8,3.25,3.75,,,,1.83,3.3,3.6,1.85,3.3,4.25,1.9,3.25,3.6,1.83,3.3,4.0,1.8,3.3,4.0
493059,1.66,3.6,5.25,1.7,3.3,4.5,1.7,3.3,4.0,1.67,3.3,4.5,,,,1.7,3.3,4.33,1.7,3.5,5.0,1.7,3.3,4.5,1.65,3.5,4.75,1.73,3.4,4.2
493060,1.36,4.33,7.5,1.45,3.95,6.0,1.35,4.0,7.0,1.36,4.0,7.0,,,,1.33,4.0,8.0,1.36,4.5,8.5,1.4,3.6,8.0,1.36,4.25,7.75,1.4,4.0,7.0
493061,1.67,3.5,5.0,1.67,3.4,4.8,1.7,3.4,4.3,1.7,3.3,4.33,,,,1.67,3.4,4.33,1.75,3.4,4.75,1.65,3.4,5.0,1.7,3.4,4.5,1.73,3.4,4.2
493062,3.2,3.25,2.25,3.1,3.3,2.1,2.8,3.1,2.2,2.75,3.25,2.2,,,,2.8,3.2,2.2,3.2,3.3,2.15,2.8,3.25,2.25,3.2,3.2,2.1,2.8,3.2,2.25
493063,1.91,3.5,4.0,1.75,3.4,4.2,1.85,3.2,3.5,1.91,3.2,3.5,,,,1.83,3.3,3.6,1.85,3.4,4.0,1.83,3.25,3.75,1.85,3.3,3.8,1.91,3.3,3.5
493064,1.33,4.75,10.0,1.3,4.35,9.5,1.3,4.2,8.0,1.36,4.0,7.0,,,,1.3,4.33,8.0,1.33,4.5,9.0,1.35,4.0,7.5,1.35,4.25,8.0,1.36,4.2,7.0
493065,2.0,3.3,3.8,1.9,3.35,3.6,2.0,3.1,3.2,1.91,3.25,3.5,,,,2.0,3.2,3.2,1.95,3.3,3.75,1.91,3.3,3.5,2.0,3.25,3.4,2.1,3.2,3.1
493066,2.25,3.3,3.2,2.3,3.3,2.75,2.3,3.2,2.5,2.3,3.2,2.62,,,,2.2,3.2,2.8,2.25,3.3,3.1,2.4,3.25,2.65,2.25,3.3,2.8,2.38,3.2,2.62
493067,1.95,3.4,3.8,1.95,3.25,3.55,2.1,3.1,3.0,1.91,3.2,3.5,,,,1.95,3.2,3.3,2.05,3.25,3.5,2.0,3.25,3.4,2.0,3.25,3.4,2.0,3.2,3.4
493068,1.4,4.5,8.0,1.45,3.8,6.8,1.4,3.9,6.0,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.4,4.2,8.0,1.4,4.0,7.0,1.4,4.0,7.0,1.4,4.0,7.0
493069,1.8,3.3,4.2,1.75,3.4,4.2,1.8,3.1,3.8,1.73,3.4,4.0,,,,1.73,3.4,4.0,1.83,3.4,4.25,1.7,3.4,4.5,1.75,3.4,4.25,1.8,3.3,4.0
492491,1.29,4.75,9.0,1.23,5.0,10.0,1.27,4.3,8.5,1.2,5.5,9.0,,,,1.3,4.2,8.5,1.25,5.0,11.0,1.22,5.0,10.0,1.25,5.0,9.0,1.25,5.0,9.0
492492,1.62,3.4,5.5,1.7,3.35,4.5,1.7,3.2,4.2,1.72,3.4,4.0,,,,1.65,3.4,4.5,1.67,3.5,5.0,1.6,3.4,5.0,1.65,3.4,4.6,1.67,3.4,4.5
492493,1.7,3.25,4.75,1.65,3.4,4.7,1.7,3.2,4.2,1.57,3.5,5.0,,,,1.65,3.4,4.5,1.62,3.5,5.5,1.65,3.4,4.5,1.6,3.4,5.0,1.7,3.4,4.33
492494,1.62,3.5,5.0,1.65,3.4,4.8,1.6,3.4,4.6,1.72,3.4,4.0,,,,1.7,3.25,4.5,1.67,3.75,4.5,1.65,3.4,4.5,1.7,3.4,4.3,1.62,3.4,5.0
492495,2.5,3.3,2.5,2.45,3.2,2.55,2.4,3.2,2.4,2.5,3.2,2.5,,,,2.3,3.3,2.6,2.5,3.25,2.63,2.5,3.2,2.5,2.4,3.2,2.6,2.5,3.2,2.5
492496,2.0,3.4,3.25,2.2,3.2,2.9,2.1,3.0,3.1,2.1,3.2,3.0,,,,2.2,3.2,2.8,2.1,3.25,3.25,2.0,3.2,3.3,2.15,3.2,3.0,2.1,3.3,3.0
492497,5.5,3.6,1.57,4.7,3.65,1.6,4.4,3.3,1.65,4.5,3.5,1.61,,,,4.5,3.4,1.65,5.0,3.5,1.67,6.0,3.75,1.45,4.5,3.5,1.65,5.5,3.6,1.53
492498,7.0,3.75,1.53,5.35,3.75,1.52,5.0,3.7,1.5,6.0,3.75,1.44,,,,5.0,3.5,1.57,5.5,3.75,1.57,5.5,4.0,1.5,5.25,3.6,1.55,6.0,3.6,1.5
492499,2.25,3.3,2.8,2.4,3.2,2.6,2.3,3.0,2.7,2.2,3.2,2.8,,,,2.15,3.2,2.9,2.38,3.2,2.8,2.2,3.2,3.0,2.3,3.2,2.75,2.38,3.2,2.62
493070,4.5,3.5,1.73,4.05,3.4,1.75,4.0,3.2,1.75,4.0,3.4,1.72,,,,3.75,3.3,1.8,4.25,3.4,1.8,4.5,3.4,1.65,4.25,3.4,1.75,4.2,3.4,1.75
493071,6.0,3.75,1.57,5.0,3.5,1.6,4.2,3.4,1.65,5.5,3.5,1.53,,,,5.0,3.3,1.6,4.8,3.65,1.67,5.5,3.5,1.55,4.5,3.5,1.67,5.0,3.5,1.62
493072,1.29,5.25,9.5,1.2,5.35,11.0,1.17,5.5,11.0,1.16,5.5,12.0,,,,1.2,5.5,9.0,1.17,6.5,14.0,1.2,5.5,11.0,1.15,6.5,13.0,1.17,6.5,10.0
493073,4.33,3.5,1.83,4.0,3.3,1.8,,,,3.5,3.2,1.9,,,,3.75,3.3,1.8,3.5,3.4,2.0,4.0,3.3,1.85,3.75,3.3,1.85,3.4,3.25,1.95
493074,2.38,3.25,3.0,2.15,3.1,3.1,2.0,3.2,3.1,2.2,3.0,3.0,,,,2.25,3.2,2.75,2.1,3.25,3.4,2.35,3.25,2.65,2.2,3.2,3.0,2.25,3.1,2.88
493075,2.62,3.3,2.62,2.4,3.25,2.6,2.4,3.1,2.5,2.3,3.2,2.62,,,,2.38,3.1,2.62,2.6,3.25,2.6,2.6,3.25,2.6,2.35,3.25,2.7,2.38,3.1,2.7
493076,2.38,3.3,2.62,2.25,3.3,2.75,2.2,3.0,2.9,2.25,3.2,2.75,,,,2.25,3.2,2.75,2.5,3.3,2.63,2.5,3.25,2.5,2.3,3.3,2.75,2.3,3.2,2.75
493077,1.73,3.4,5.0,1.7,3.4,4.4,1.7,3.3,4.0,1.72,3.2,4.33,,,,1.7,3.3,4.33,1.75,3.45,4.5,1.7,3.4,4.35,1.75,3.4,4.25,1.7,3.4,4.33
493078,2.38,3.25,3.0,2.15,3.15,3.05,2.2,3.2,2.75,2.25,3.0,2.87,,,,2.25,3.2,2.75,2.25,3.1,3.2,2.35,3.25,2.65,2.2,3.1,3.1,2.38,3.1,2.7
493079,2.6,3.2,2.75,2.7,3.25,2.3,2.8,3.1,2.2,2.8,3.2,2.2,,,,2.6,3.1,2.4,2.75,3.25,2.5,2.4,3.2,2.6,2.6,3.2,2.45,2.75,3.2,2.3
493080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493081,2.1,3.3,3.2,2.1,3.25,3.15,2.2,3.2,2.75,2.2,3.2,2.8,,,,2.15,3.2,2.9,2.2,3.3,3.2,2.1,3.2,3.2,2.15,3.25,3.0,2.2,3.25,2.88
493082,3.2,3.3,2.1,2.85,3.25,2.2,2.75,3.2,2.2,3.4,3.25,1.91,,,,2.9,3.2,2.15,3.1,3.3,2.2,3.2,3.2,2.1,3.0,3.25,2.15,2.88,3.25,2.2
493083,1.14,6.0,15.0,1.15,6.0,14.0,1.15,6.0,12.0,1.17,5.5,12.0,,,,1.17,5.5,12.0,1.14,7.5,16.0,1.18,5.5,12.0,1.15,6.5,12.0,1.17,6.0,11.0
493084,1.18,6.0,13.0,1.2,5.5,11.0,1.2,5.0,10.0,1.22,5.0,10.0,,,,1.2,5.5,11.0,1.2,6.0,12.0,1.18,5.5,12.0,1.2,6.0,10.0,1.2,5.5,11.0
493085,1.8,3.3,4.2,1.8,3.25,4.0,1.85,3.2,3.5,1.8,3.3,3.75,,,,1.8,3.3,3.75,1.8,3.3,4.75,1.7,3.4,4.35,1.75,3.3,4.33,1.8,3.3,4.0
493086,1.5,3.8,6.0,1.5,3.5,6.25,1.6,3.4,4.6,1.5,3.6,5.5,,,,1.5,3.6,5.5,1.53,3.8,6.5,1.5,3.6,6.0,1.53,3.75,5.5,1.57,3.5,5.4
493087,3.4,3.2,2.05,3.9,3.2,1.85,2.9,3.4,2.0,3.4,3.25,1.91,,,,3.5,3.2,1.9,3.75,3.3,2.0,3.2,3.2,2.1,3.4,3.25,2.0,3.4,3.2,2.0
493088,11.0,6.0,1.2,12.0,6.25,1.15,12.0,6.0,1.15,9.0,5.5,1.2,,,,9.0,5.5,1.2,11.0,7.5,1.18,10.0,5.5,1.2,10.0,6.25,1.18,9.0,6.0,1.2
493089,5.5,3.6,1.57,5.5,3.4,1.57,4.8,3.5,1.55,4.5,3.3,1.66,,,,4.8,3.4,1.61,5.5,3.75,1.62,5.0,3.5,1.6,5.25,3.5,1.6,5.0,3.6,1.57
493090,1.44,4.0,6.5,1.45,3.8,6.5,1.4,3.9,6.0,1.44,3.6,6.5,,,,1.44,3.75,6.0,1.45,4.0,7.5,1.4,3.75,7.5,1.45,3.75,7.0,1.44,4.0,6.0
493091,2.3,3.25,2.87,2.35,3.3,2.6,2.3,3.2,2.5,2.2,3.2,2.8,,,,2.25,3.1,2.8,2.3,3.3,3.0,2.25,3.2,2.9,2.3,3.2,2.8,2.3,3.2,2.75
493092,1.36,4.33,7.5,1.3,4.5,8.5,1.35,4.0,7.0,1.4,3.75,7.0,,,,1.4,3.75,7.0,1.36,4.5,8.5,1.35,4.0,8.5,1.35,4.5,7.0,1.33,4.5,7.5
493093,1.44,4.2,7.0,1.4,4.0,7.0,1.45,3.8,5.4,1.4,3.75,7.0,,,,1.4,3.75,7.0,1.45,4.0,7.5,1.4,3.75,7.5,1.45,3.75,7.0,1.5,3.75,6.0
493094,1.57,3.6,5.5,1.5,3.75,5.55,1.5,3.7,5.0,1.57,3.5,5.0,,,,1.57,3.3,5.5,1.6,3.75,5.5,1.55,3.5,5.5,1.57,3.6,5.25,1.57,3.6,5.0
493095,1.4,4.0,7.5,1.4,4.0,6.8,1.4,3.9,6.0,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.4,4.5,7.5,1.35,4.0,8.0,1.4,4.25,6.5,1.36,4.2,7.0
493096,2.6,3.25,2.5,2.55,3.2,2.5,2.4,3.2,2.4,2.37,3.2,2.6,,,,2.4,3.1,2.6,2.63,3.25,2.63,2.6,3.2,2.4,2.6,3.15,2.5,2.5,3.2,2.5
493097,1.44,4.33,7.0,1.45,3.8,6.25,1.55,3.5,4.8,1.5,3.6,5.5,,,,1.5,3.4,6.0,1.45,4.0,7.5,1.45,3.8,6.5,1.47,3.75,6.5,1.5,3.75,5.5
493098,2.25,3.3,3.2,2.3,3.3,2.7,2.2,3.2,2.75,2.1,3.2,3.0,,,,2.4,3.2,2.5,2.3,3.3,3.0,2.25,3.25,2.8,2.3,3.25,2.75,2.2,3.2,2.88
493099,2.38,3.3,3.0,2.2,3.3,2.8,2.2,3.2,2.75,2.25,3.2,2.75,,,,2.25,3.2,2.75,2.4,3.25,2.88,2.2,3.25,2.9,2.25,3.25,2.85,2.25,3.25,2.8
493100,4.0,3.75,1.83,3.7,3.4,1.82,3.4,3.2,1.9,3.6,3.4,1.83,,,,3.5,3.2,1.91,4.33,3.5,1.8,4.0,3.3,1.8,3.75,3.35,1.85,3.6,3.4,1.85
493101,1.73,3.6,4.75,1.58,3.55,5.0,1.65,3.5,4.0,1.62,3.5,4.5,,,,1.57,3.5,5.0,1.67,3.6,5.25,1.7,3.4,4.5,1.65,3.6,4.6,1.67,3.4,4.75
493102,1.91,3.5,4.0,1.95,3.3,3.35,2.0,3.2,3.1,1.91,3.25,3.4,,,,1.95,3.25,3.3,2.0,3.25,3.75,1.9,3.2,3.6,1.9,3.3,3.7,1.95,3.3,3.4
493103,1.14,7.5,19.0,1.14,6.2,14.0,1.15,6.0,12.0,1.14,6.0,12.0,,,,1.17,5.5,11.0,1.14,7.5,16.0,1.14,6.5,13.0,1.15,6.5,13.0,1.17,6.0,13.0
493104,2.05,3.5,3.5,2.15,3.3,2.95,2.2,3.2,2.75,2.2,3.2,2.8,,,,2.1,3.2,3.0,2.2,3.2,3.3,2.0,3.25,3.4,2.1,3.3,3.1,2.15,3.2,3.0
493105,2.62,3.3,2.62,2.4,3.25,2.6,2.4,3.2,2.4,2.4,3.25,2.5,,,,2.3,3.2,2.62,2.63,3.25,2.63,2.6,3.25,2.4,2.5,3.3,2.5,2.5,3.2,2.5
